PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,IID,ancestry
-0.0657023147708097,0.0366656948831563,-0.0453201165116738,3.33395949993749e-05,-0.000855804408554957,-0.00732919686992673,0.0122519664120887,0.00636210263640928,-0.0001047304994314,0.0084826078961961,-0.00432470351247223,-0.00189429273543191,-0.0112024961441342,0.00706890806897842,0.000768814599638378,-0.00187375120014994,-0.00483454901257975,0.00102421176733674,0.00210519180061974,-0.00578225586099011,HG00110,EUR
-0.0641986629417031,0.0391005349147207,-0.0455693035149636,-0.00205146412227459,-0.000991583838317086,-0.0133002690719929,0.00898291729444508,0.00824216331250233,0.000760619317918817,0.0117079506682461,-0.00817948897423277,-0.00357903758847291,-0.0118738993648413,0.00146556981898444,0.00280175292294251,0.00200536427085431,-4.80522507516634e-05,-0.000768611693805066,0.00154790761129898,-0.00750344484666477,HG00111,EUR
-0.0662288948574368,0.0438726722228329,-0.0399057425678451,-0.00310245512355812,-0.00372855731542171,-0.00494832709447414,0.0161319042487853,0.00416319248307566,0.000100767492921073,0.0145874085977191,-0.00825793531293916,0.000482172830718756,-0.0088277156697901,0.00393267367653395,-0.0011149189366511,0.00052442455807264,0.000409095934125713,0.00091501347788139,-0.00101519841464061,-0.0057279484407637,HG00112,EUR
-0.0632490601449238,0.0401250824572716,-0.0428029183375854,-0.00153735893029505,0.00301610195584376,-0.0123323239521188,0.0118256956325047,0.00462397390078331,0.000818642788476577,0.0108826061046175,-0.00793360148894574,0.00204477306820472,-0.00925895403193327,0.00234326872330064,0.00138362203700725,-0.0045568414253318,0.000760775958731705,-0.0047206996759313,-0.00106543446630996,0.00317064187837637,HG00113,EUR
-0.0638832106596109,0.0439578943607046,-0.0402170970596263,-0.00128874933021989,-0.00362617417407889,-0.00564933001524519,0.00879066435904544,0.00679323442312023,-0.00209947089981177,0.0165267593023502,-0.00753432617830853,-0.00139166534997624,-0.0090669370496905,0.00453583566581235,0.00431015032114135,0.00203853244277601,0.00172548928936157,0.00244237787775057,-0.0016245971346418,0.00118746166676482,HG00114,EUR
-0.0643503980178486,0.043668956512819,-0.0382578799860649,-0.00164632459642149,-0.00789828180238628,-0.000425522526548445,0.0122811895189651,0.00649764454751281,-0.00121564244989437,0.0184756401847876,-0.00946297621536816,-0.000920868831771614,-0.00217424906682473,0.00635329659943676,0.00194958231104929,-0.000310568119032733,0.000603722194046574,0.00628090327980134,-0.00577387085694274,-0.000987489321987076,HG00115,EUR
-0.0652734712910693,0.0450238099867601,-0.0464829828063978,-0.0024945926153745,0.00500982388664183,-0.0111400476844728,0.00271677935400059,0.0124666909068888,0.00250038468260982,0.0118473560338449,-0.0113222956244189,-0.0018198265814633,-0.00771500041495813,0.00882666012922128,0.004702691192641,-0.0031353785450783,0.00401954527767982,0.00597138673247084,0.00741017345858995,0.00104079148378677,HG00116,EUR
-0.0664128278661465,0.0466718608851866,-0.0436678839257366,-0.0036603662922698,0.00590304982015745,-0.00617231786957983,0.0053240898894276,0.011736211662105,0.00350821437484656,0.0119785173500043,-0.00336606978992548,0.003698662277907,-0.0027888025597373,0.00535286903778677,0.00438961015822042,-0.00146274536906908,0.00493173726066018,-0.00575320657182958,0.000464350757969856,-0.00589584417772493,HG00117,EUR
-0.0650771891823644,0.0432247959513811,-0.0377200040477037,-0.00362866857112023,-0.00389783418194667,-0.00248050670899049,0.0136964284107486,0.00570201498012219,-0.000256984573331942,0.0168551069791996,-0.0083579847217092,-0.00529911885019266,-0.00474292894577085,0.00712928836020198,0.00502867815346379,0.000137921689431108,-0.00185572040564602,0.00373850099371034,-0.00453866535899832,-0.00296729548072516,HG00118,EUR
-0.0653120334525513,0.0395927801450828,-0.0409776778493794,-0.00454391184722566,0.0045254683175055,-0.0119348630702402,0.00774902664431382,0.0106627887528748,0.00370357381788155,0.00782790672575326,-0.00796994480149303,-0.0019008681294003,-0.00577869653268394,0.00596806486981107,0.00485130140029471,-0.00483979879547691,-0.000180597147730316,0.000417778796508804,0.00350005886256774,-0.00421814052227407,HG00119,EUR
-0.064293796123496,0.0462289243692586,-0.0407327096904427,-0.000745131780034268,0.000909898579209919,-0.0108901704060956,0.00431586264670504,0.0116768826858766,0.00361303566117679,0.0102274933526881,-0.00862267750685744,0.00191172738310357,-0.00365892980612951,0.00219161602602517,0.00417838603735295,-0.00152241052161649,0.00486285428247664,0.000841611729820416,0.0014274055190312,0.00223210236791106,HG00120,EUR
-0.0665503159598539,0.0429223603021422,-0.0437292196001025,-0.00209221091861523,0.00141575326957848,-0.0088986878854452,0.00994178369124135,0.00497601810836399,1.44676894671418e-05,0.0130688884879984,-0.00509661347068477,-0.0012487021417026,-0.0102335115545986,0.00488086695305896,0.000831111182053774,-0.00183919820001087,-0.00228679213228473,-0.00209074844639725,0.00130846938772357,-0.000701262530404075,HG00121,EUR
-0.0658103219484725,0.0456880093452261,-0.0396656107358551,-0.00815110508944433,-0.00277350998672512,-0.0046470754395735,0.0152112063718999,0.00918595512775678,4.83687130173101e-05,0.0173787429490868,-0.0127644299676553,-0.00214135229611204,-0.00387667712457642,0.00824882744304895,0.00355943339499086,0.0016429093314996,-0.000304163410088972,0.00281915331331062,-0.00365668626909051,-0.00451241417219245,HG00122,EUR
-0.0629471945661702,0.0432854814239484,-0.0396729711968176,0.000175477794208624,0.00390320915719644,-0.010588272667729,0.00191656509952637,0.0103065759670514,-7.70144219684109e-05,0.0136631055762454,-0.0106704492250221,-0.00311791828173838,-0.00898469723536705,0.00539471469499283,0.00119385384955792,-0.00172202940901199,0.00633631486171391,0.00398189042720969,-0.00422537596434698,-0.00910084360087299,HG00123,EUR
-0.0658757264086532,0.0431353435858093,-0.0435606657858869,-0.00253174364070504,0.00253179803883594,-0.0092761522938333,0.010622540175189,0.00714036076286969,0.000208018811715923,0.0121146042404968,-0.00375268553249641,-0.00296953326271682,-0.00818152330788618,0.00430491177703812,0.000231256870416819,-0.00140817666904721,0.00151253095265201,-0.0010401828524599,0.00511804102264731,-0.00489483049529154,HG00125,EUR
-0.0691460028153711,0.0474791820852291,-0.0432048846378645,-0.00292152831942855,-0.00415207362549308,0.000150413235699302,0.0135390242112397,0.0053825343975644,0.00498958965906984,0.0157633667243424,-0.0110273554493411,0.000987383924466668,-8.76643107154664e-06,0.0100009246551373,-0.00322809156590558,-0.000757858504477401,0.00155535909953243,0.00639666853364142,-0.00279416871319291,-0.00393619297567483,HG00126,EUR
-0.0658039581100943,0.0454371029574782,-0.0393077732036686,-0.00208718986654966,-0.00485108862342206,-0.0028573182308286,0.00619404114257068,0.0104008137457384,-0.00224650244580376,0.0187764857595307,-0.00807765753611987,-0.000689161424133503,-0.00271697691373278,0.00196478650483289,0.00173524901781592,0.00240435032370546,0.00101215081010414,-0.0015572350255067,-0.00243147565528107,-0.000221907759651481,HG00127,EUR
-0.0627713351229416,0.0484487956504982,-0.0403454985336113,-0.00442038312359477,-0.0028577092654256,-0.00110867935397315,0.00724182127303856,0.00695203569462908,0.00365086976486649,0.0158513441603329,-0.0116770416400255,-0.000398114938730662,-0.00140250902034592,0.00609020172685366,0.000512207027557477,-0.0056124494878315,-0.00197506233975507,0.00256938499867215,0.0016747313910491,-0.00604862480722005,HG00128,EUR
-0.0660066731851285,0.0448845546748102,-0.039207542908308,-0.00207106764323038,-0.00432786822534229,-0.00239210201182491,0.0136882278584706,0.00500431755972495,0.00377036819095786,0.0159089264159339,-0.0092913243387519,0.00115221537830315,-0.00664654910278565,0.00510676736248395,0.00166421814794597,0.000680843760043098,0.00516455998400935,0.00285988041236538,-0.00676500496143903,0.00104966701854964,HG00129,EUR
-0.0641506534923525,0.0465710508675231,-0.0394071368821609,-0.00761991411403695,-0.00492398569954816,-0.0016197333850974,0.0119970363320372,0.00986729987631236,0.000610875773018695,0.0171993372701167,-0.00853347709705365,0.00185604235574473,-0.00523150658028677,0.00360655499989327,0.00637418707105145,0.00119603864596524,-0.000262635425631672,0.00391471274269473,-0.00926551297325397,-0.00626364692676719,HG00130,EUR
-0.0633647425808318,0.0444012846879706,-0.0481899205894729,-0.00596720634774391,0.00731992747469057,-0.0146182203433241,0.00565297559268339,0.0102314029226761,-0.00129167571009715,0.00759131137888417,-0.00330786094537848,0.00141842219973933,-0.00856814574486453,0.00628183812209719,0.00545989797425302,-0.00257279565145851,0.00561903089253683,0.00174659880344816,-0.000370961965191325,-0.00448347719075478,HG00131,EUR
-0.0622558457809357,0.0474232099605947,-0.0451712655835898,-0.00342186323249383,-0.00314581311198364,-0.00228377775476002,0.0130629254779523,0.00972223631009446,0.000152336661458082,0.0152623361321051,-0.00719980187600919,-0.00257125343972969,-0.00333848023522465,0.00710720993726503,0.00390231768610231,5.34400912553314e-05,0.00287095180414338,0.00292451782169479,-0.00321516874064118,0.000515488328835751,HG00132,EUR
-0.0609630642309603,0.0406733992901117,-0.039435384952589,-0.000367281041042687,0.0029972484877557,-0.0120160878887477,0.00519136673075315,0.0123766807178441,0.00509684093053892,0.0141202660508542,-0.00695417055545596,-0.00200498044082313,-0.0105248746106936,0.00873490351749112,0.00622438690337647,-0.00269246117007779,0.00696624688769298,-0.00147031515794964,0.000930004110863143,-0.000925117831807271,HG00133,EUR
-0.0658106152758765,0.0442606056513609,-0.0426555222829677,-0.000984341601657322,0.00728936378186833,-0.00926559731081964,0.00661106292076673,0.00705575643478517,-0.0023355182494146,0.0140215650822289,-0.00633056731742371,0.000748933400291677,-0.0147437356021343,0.00243351316402855,-0.00167538933825063,0.000706982803605625,0.00290312319153456,-0.00370982794736036,0.00314062949706246,-0.00246477952173014,HG00136,EUR
-0.0670548515997597,0.0398982399151497,-0.0428391713655609,-0.00227768709135591,0.0029498882073935,-0.0102083713909724,0.00798738923854917,0.00829358458714655,-0.000297688378732969,0.0108648937331381,-0.00274610159513678,-0.00201199434985953,-0.00859904167133686,0.00490422387192524,0.00249991437750039,-0.00593729374476988,0.00161902039622585,-0.00336454913411541,0.00213131099330396,-0.00562075994745168,HG00137,EUR
-0.0670091799245513,0.0428294294705367,-0.0437709046697778,-0.00425162725610011,0.00251858908971888,-0.0105033402197844,0.00909356417292455,0.00757705014946941,-0.000479580157422662,0.00627227511632177,-0.00181730525292414,-0.00258451198526628,-0.0105634765363987,0.00620482948193332,-0.00198163689454565,-0.00150768721842954,-0.00128701554585682,-0.00418191567150113,0.0062786403737762,-0.000328130915904832,HG00138,EUR
-0.0681649024778859,0.0427103521057971,-0.0451723112742823,-0.0024749837028724,-0.000687821797835757,-0.00973957474231621,0.00843691007762879,0.00499222151675735,0.000296421660969986,0.00530737319967354,-0.00384557287511477,-0.000546738427222078,-0.0115476840036689,0.0102634925606122,0.000488465329427329,-0.00164184136035961,0.00113768855966313,0.00200890101866414,0.000577997423724304,0.00019388470086996,HG00139,EUR
-0.0710986506589555,0.039489194752817,-0.0422519357817604,-0.00567304827933282,-0.000238697792570055,-0.0133939245035035,0.0105100535897243,0.00441245174257029,-0.000132440878663555,0.0136235352231237,-0.00442946882368258,-0.000562633151031648,-0.0142842673815216,0.00493773635786375,-0.00134976154711425,-0.00263224738609767,0.00325057670667022,0.000425856323817978,0.00534861880297531,-0.00754579966117887,HG00140,EUR
-0.0686792417970922,0.0457107265783705,-0.0403335164111167,-0.00298696657969657,-0.0019989630078117,-0.000206311325335074,0.0134946983818334,0.0072161355748439,0.000805069650227395,0.0156111687821113,-0.00775838487488645,0.00169809118339077,-0.000166915947128446,0.00913864484530126,0.000136037781755521,-0.000712257679191373,-0.00128465771970219,0.00748996647654728,-0.00419490335125993,0.00177117921211232,HG00141,EUR
-0.0652389210151701,0.0486627140102101,-0.0409316108326285,-0.00560365689445845,-0.00488586763542314,-0.00536554335592435,0.0103064180261931,0.00843291858930413,-0.00163337280271081,0.0140967419307536,-0.00497427729841544,-0.00381232957312972,-0.00878024864893571,0.00238262168000217,0.000188928427901286,-0.0012204130840793,0.000788080681264902,0.000259194929026435,0.00131055316183505,-0.0018451158702041,HG00142,EUR
-0.0639463727623951,0.0481553089206061,-0.0370871957038013,-0.00110740579102679,-0.00219280312835684,-0.00732662904644245,0.013462950738923,0.00672460591178657,0.00309715557786824,0.0163570599776486,-0.00602571906669112,0.00158730647871991,-0.00466893098298774,0.00357574791044987,0.00434286496015953,-0.0012393489159272,0.000474840133865037,0.00768684891602447,-0.0015709455233699,-0.00640071206320056,HG00143,EUR
-0.0628762616027976,0.0440976863380788,-0.0436658341368618,-0.00583706754776383,0.0127369001054242,-0.0142135171030916,0.00525858263115335,0.00934566911759786,0.00703627511339213,0.00636343981502987,-0.00514679434531667,0.0019554845078283,-0.00970272146038346,0.010477980863298,0.00287959037163632,-0.00697704569056056,0.00221711230459527,-0.0011456147467407,0.00496862885091957,0.00150499953279623,HG00145,EUR
-0.0660597598328767,0.0416095255471314,-0.0422246704172727,-0.00418450074452013,0.0087964847798482,-0.0169500508561354,0.00658231093087233,0.00724448015727367,0.00275998851193771,0.00600856968682561,-0.00730601877017862,0.00215883026270308,-0.00723797899059478,0.00350873486522866,0.00592181142558292,-0.00374545686072828,0.00657719136340629,0.00213940370700383,0.0016517259855855,-0.00738268807632186,HG00146,EUR
-0.0639933040840348,0.0474122037908507,-0.0425213768367936,-0.00255646845936967,-0.00285049403456219,-0.00159110744789936,0.0125582601419816,0.0098429045310883,-0.000468238730477623,0.0159791668620404,-0.006248699270007,0.000703808024417934,-0.00501703986385128,0.00922826205227205,0.00152495823722201,-0.00192898326524787,-0.00273358046636846,0.00330769712263274,0.000446643496334771,-0.00589514573156946,HG00148,EUR
-0.0666437554584808,0.0482167451540645,-0.0386942852039739,-0.00799787364653917,0.00244739745976654,-0.00270367451019888,0.0132656891916159,0.00555853962564802,-0.00350368129696322,0.0136490744962846,-0.00827207433238062,0.00126861270417219,-0.0041709297236892,0.00395641508069315,0.00091628068529065,0.00326265635759751,-0.00228788469868353,0.00433924877975716,-0.00151956763076118,-0.0025161747766878,HG00149,EUR
-0.0678490756870594,0.0443235546369632,-0.0407503239943859,-0.0053737691429191,-0.00284555578918857,-0.00789161718242904,0.0115889333939885,0.0100973275403445,-2.69472110053362e-05,0.0136313654721238,-0.0103586609596976,0.000740119645650677,-0.0065550495501791,0.0113579077333645,0.00372504742882928,0.00158325678043739,-0.00311990731266304,-0.00202550493333477,-0.00381934695572931,-0.00287840289591161,HG00150,EUR
-0.0665131777311739,0.0405257510518591,-0.0364292807493084,-0.00285471490866786,-0.00685003480818282,-0.00482360827251518,0.0142260716728907,0.0086660307356891,0.00117077942061246,0.00953269518018973,-0.00754768045826102,0.0001531569218934,-0.00442413596603283,0.00788676071091054,0.00229404530964359,-0.00211933977232945,0.000298111243379258,0.00176709347595786,0.000104893705182936,-0.00544875885400632,HG00151,EUR
-0.0664315936800195,0.0443386011991805,-0.0473338567211207,-0.00214284557553779,0.0063748953561081,-0.0110417630752112,0.0113710924335293,0.0104277200359606,-0.00425018699696423,0.00751641811786529,-0.00597222631592676,0.00271985072251383,-0.0139996253692603,0.0036028959801001,0.000770253845184829,-0.00342627896689346,0.00167026075081465,2.79874320846496e-05,0.00265924637314826,-0.00168613055658246,HG00154,EUR
-0.0671734283500586,0.0436179462375515,-0.0433962265684679,-0.00326727950378197,0.0075531538292739,-0.0122607211969647,0.0044574289713275,0.0080593374844279,0.00328757176322017,0.00736650800356848,-0.0080005242010452,0.00152241103931473,-0.00780739825524115,0.00829539838772145,5.43273194531746e-05,-0.00344724897624567,0.00302190211407921,-0.00374923986826844,0.0035278797159949,-0.00232773110002809,HG00155,EUR
-0.06706683535246,0.0432689620514473,-0.0424023856140402,-0.00203706300585339,0.00591479168257708,-0.0146712872749583,0.00620828035535034,0.0105902631173561,-0.00019231762452683,0.00877292516899199,-0.00370149071080623,-0.00537764407798984,-0.00887481958917944,0.00769590308919626,0.00468530558304243,-0.00255971361124394,0.00254152435840737,-0.0057208649506676,0.00444533429317442,0.00157123289371334,HG00157,EUR
-0.0640712001490318,0.0432469256769974,-0.0369441288278074,-0.00199158145714441,0.00491063808288293,-0.0147473214199864,0.00255745914937437,0.013119054070252,0.00131238107401313,0.0105858982357152,-0.00977668467337084,-0.00035405249845828,-0.0114468193321856,0.00529609563191347,0.00540679747548888,-0.000499589422423846,-0.00129116319936805,-0.00131755076175695,0.00575623160212495,-0.0021262607189085,HG00158,EUR
-0.0664034908148889,0.0430113525285325,-0.0414145178128142,-0.00719768703621478,0.00698207321248306,-0.0128235885317845,0.00392402204585937,0.00996462091707764,-0.00144985330968003,0.0114358168588288,-0.00933469685456964,0.000162799118524316,-0.00996966496223676,0.00914382883898979,0.00599831941822907,-0.00216432658512418,0.00522199544609715,0.00212059581816017,0.00186905352595762,0.00139083552744318,HG00159,EUR
-0.0698688285597571,0.0444221256354153,-0.0457874564166874,0.00174060708440461,0.00679690418847931,-0.0125639253551818,0.00778022458114911,0.00905015224904864,0.00284314197540914,0.00950072948636996,-0.00688011384172005,-0.00298991359807904,-0.00477521043987291,0.00347030216508944,0.00481980210319419,-0.00472990318583017,0.00441819844540739,-0.00337756848325867,-0.000523972698648993,-0.00339591425294468,HG00160,EUR
-0.0686826711514853,0.0236731956301964,-0.0371944333757632,-0.00478052302237187,0.00109146783704818,-0.00790793145259639,0.0116297072288631,0.00341421561917779,-0.00568853504686532,0.0190633483752039,-0.00665594605485305,8.47865135250283e-05,-0.0126015114106686,0.00564395283263662,0.00214073864956634,-0.00247815762878295,0.000865520067382729,0.00033481144501116,0.00324509063934355,-0.00672476758160344,HG00171,EUR
-0.0708943300943821,0.022687978383308,-0.0398498735391899,-0.00310158655717979,-0.00350712983291308,-0.00563641164357951,0.0120128799058225,0.00576780555323046,-0.00274562539042519,0.0188306955399436,-0.0130368981750009,-4.02331012113678e-05,-0.0104924869202099,0.00677000348397913,0.00269242445404337,0.000948567782496729,-1.6027372535718e-05,-0.000955889004655625,0.00110149146313545,-0.00774834542970276,HG00173,EUR
-0.0715533701680385,0.0299750688058034,-0.0399144466012836,-0.00201630658498442,0.000301347168802604,-0.00956387159129161,0.0121066168669588,0.00421556437248871,-0.00251931230917476,0.0136366150159852,-0.00691530821031708,-0.000381443422069796,-0.00887129908974061,0.00727270184562155,0.00302164910399874,-0.00794967375811537,0.00189322391168934,-0.000169867968483324,0.00688638367032771,-0.00790827463050445,HG00174,EUR
-0.0631511136518222,0.0234549863736297,-0.0386904103946542,-0.00883965306208797,0.00584101515938563,-0.00849384326078625,0.00710911263962513,0.00907423183566884,0.00345503741297737,0.0152181394403271,-0.00847952956948613,-0.000862876059080888,-0.00063172419243393,0.00857766378264391,0.0111257986953428,0.0028128560139912,-0.00260291419690496,0.0042671604308417,-0.000969190229085575,-0.00238538747778602,HG00176,EUR
-0.164195985849945,0.0595677521841786,-0.119136342661892,-0.015849062286342,-0.0116914217936031,-0.0109756431723648,0.0473677026638607,0.0282222914772596,-0.0165656458627701,0.104259630955366,-0.0500885964441494,-0.00411185206811418,-0.0357791700591439,0.0490681943848413,0.0215931055291767,0.0112760765618894,0.00655532103939131,-0.0198778436459254,0.0126821806392066,-0.0460962182085755,HG00177,EUR
-0.0673962949544157,0.0229529483916621,-0.0390803986052121,-0.00907900471631245,-0.00655030572878185,-0.00473280709692818,0.010832639188264,0.00718211443664213,-0.00367662113635079,0.0195175767202183,-0.0106165170344677,0.00153208226574943,-0.011724109664322,0.00274847924012376,0.00391786145823562,0.000782842933339227,0.00149352478384379,0.00168305712541602,0.00196513959189177,-0.00630835744702645,HG00178,EUR
-0.0671906320985658,0.0242102263573131,-0.0367165221782552,-0.00735989136534071,-0.00297253262401552,-0.00258046916659198,0.00784265163224321,0.00768858499443103,-0.00338567870284969,0.0174317975408405,-0.0101396565199294,-0.00342273285466228,-0.00471538475620176,0.00663150556180244,0.00429386508097698,-0.00108073076275933,-0.000596877588288955,-0.00403348669643884,-0.00150082862814712,-0.00724633741826523,HG00179,EUR
-0.0679338395984226,0.0217597260928453,-0.0399175746454747,-0.00852490787982402,-0.00152157444429021,-0.00153204227834333,0.00765315436481991,0.0042460897943747,-0.00220746630864394,0.0126208279991248,-0.00868386850402053,-0.000354030751313355,-0.00740302011618755,0.00691154555003378,0.000937295775698901,-0.00202271076743374,-0.00283435739916041,-0.000654110431870602,0.0026820454826019,-0.00393964169351739,HG00180,EUR
-0.0639828225053483,0.03170554659031,-0.040810335163314,-0.00711265336681488,0.00541852930523286,-0.00340772531299665,0.00947556668424871,0.00614543513624254,0.00244511560540132,0.0179378455377275,-0.00542944222032644,-0.000624176610121322,-0.0109145152819906,0.00394345740822297,0.00253016813201287,0.00338838971623594,-0.00305880586711811,0.00156436760039666,0.00254553955238479,-0.00463342626374414,HG00181,EUR
-0.0671324141246524,0.0221545027948152,-0.0359282985705498,-0.00543845304298081,-0.00309905828082643,-0.00274677656997503,0.00893098610157192,0.0026486822948743,-0.0014957556591621,0.0170526756300318,-0.0114099013779317,0.000754904225012882,-0.00610856075953893,0.00350536497901151,0.00241557161993221,-0.00228434045416381,-0.000627806508213202,0.00278630477504952,0.00276917672389615,-0.00504362645857076,HG00182,EUR
-0.065403465639512,0.0240593861589331,-0.0395843921901188,-0.00640440890156493,0.000506013445110439,-0.00450978362871094,0.0066913078755409,0.00433389868961356,-0.00492505640152369,0.0110210144221072,-0.00879038862518949,-0.00252420782106348,-0.00390463954883166,0.00369677399465815,0.00323114235063247,1.92494305083637e-05,0.00608959992255675,-0.00170994675509454,0.00486098447703321,-0.00502161293556242,HG00183,EUR
-0.0663241873175707,0.0252725832875953,-0.0379771474128606,-0.00519057111078872,0.0019197088968934,-0.00573858974262743,0.0119037884409921,0.00965443686824199,0.000126936388147543,0.0160872992953593,-0.00905255911468171,-0.00101687033886229,-0.00705946299535186,0.0105149880516982,0.00137655290235632,0.00482616755619387,0.000481204700771769,-0.000498680300768573,-0.00255538502022895,-0.00734747752061512,HG00185,EUR
-0.0691792878952392,0.0259272959966821,-0.0391570715028759,-0.00728443410480127,9.35842720069669e-05,-0.00321754128681892,0.00553968768857898,0.00596000246702231,-0.00400476189105805,0.0141494424243069,-0.00816587508964539,0.00175684064176275,-0.0074795138451409,0.00974094914440577,0.00802574178301666,0.00361258184236345,0.00324882016502854,0.00288026361843247,-0.000446444565376995,-0.0103195026892036,HG00186,EUR
-0.0651505549937462,0.0232639638693923,-0.0385412445163122,-0.00811938673170155,-0.00188390526819651,-0.004095677483208,0.00943296888879023,0.010042237616926,0.000874916265996317,0.0181491575252191,-0.00626968735158398,-0.00103435370848388,-0.00549958145161382,0.00806460422438915,0.00715066064509112,-2.41964062860503e-05,-0.000298672682272116,0.00305092930955914,0.00205969218516274,-0.00600508965399647,HG00187,EUR
