 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 IID ancestry
13 0.0115514919840274 -0.0262510990569333 -0.0123754397421473 0.0180054999891683 -0.002736780827741 -0.0112273158615422 -0.0284411261834345 0.0079333348467463 -0.0065391928227372 -0.0095307368323278 0.0036433067885778 -0.0046926113061736 -0.0052132377280363 0.0180118374426035 0.026353478291572 -0.0035565684246599 -0.004205735413624 -0.0064271272626975 0.0168523388890375 0.0050758434977414 HG00111 EUR
14 0.0114954375526099 -0.0265227162290303 -0.0111107833319264 0.01723099506612 0.0012476108904639 0.0014630496829813 -0.002346205005618 -0.021921569939955 0.0025798028215875 -0.0017635746043631 0.0101688736089379 0.0105307177672788 -0.0040373427663306 0.0089157255794583 0.0312202290208985 -0.0121514442233321 -0.0029631852244805 -4.68988241162385e-05 0.0057700450566545 -0.0009761060780871 HG00112 EUR
15 0.01132558502412 -0.0263819128608044 -0.0130864456286223 0.019434499534851 0.0007241038863593 -0.0117815348635254 -0.0200478451327546 0.0082038169705247 -0.0008634349402932 -0.0224176594473063 0.0157163190525715 -9.17188054029513e-05 0.0004351914210227 0.0099984864545545 0.0426593982467267 -0.0090475503311923 -0.0015682956935559 -0.0093596067982051 0.0122211572300539 0.0047151098435579 HG00113 EUR
16 0.0112736392794076 -0.0265787375327161 -0.0117388802582198 0.0172453205872668 -0.0012963665838639 0.0062209401529641 -0.0004584692287017 -0.0218792559258403 0.0054512659008894 0.0019557150030265 0.004175399309325 0.0074993957143449 -0.001501777800438 0.0122916805964346 0.0348438437608688 -0.0131215082559576 0.0021738608306042 -0.0014590483848252 0.0111568929854899 0.0043918787960999 HG00114 EUR
17 0.0109456144246128 -0.0270288675572606 -0.0109915814378296 0.018391125629938 0.0055612858876279 0.0047851133226085 0.0038390047718811 -0.0257318969565831 0.0076931272799892 -0.0092680940783497 0.0162031008438397 0.027531919555105 -0.0062538340078371 0.0084920160139035 0.0098969891035705 -0.0082789497083582 0.0058622307408292 0.0021911437216323 0.0146083861667022 0.005958379869721 HG00115 EUR
18 0.0115524183913679 -0.026665375778786 -0.0132306952630194 0.0194843995459513 -0.0074711609413522 -0.0014916094080614 -0.0174232812568081 0.0087095566358667 -0.0021196246526886 0.0351741031668738 -0.0251490988486781 0.0112747073832725 -0.0050021541676698 0.0149353680825717 0.0219347933647332 -0.0186755073234057 -0.0005985607018077 -0.0011728764218131 0.0092626172810057 0.009908612898447 HG00116 EUR
19 0.0115697654548489 -0.0264275997805717 -0.0135014178389439 0.0183761642014436 -0.006977937068253 0.0014576668837866 -0.0169702621807452 0.00663270407109 -0.0040899339627363 0.0365132707725727 -0.0351549678193741 0.0042537678808739 -0.0055775983473251 0.0250185131030199 0.0264265877200181 -0.0152353528004005 0.0026368751917707 0.0059639508648362 0.0023630439302399 0.0106056682374914 HG00117 EUR
20 0.0110395196688912 -0.0267770304493187 -0.0109486387167874 0.015933856327013 0.0057119447589377 0.0062653051160707 0.0075050997033658 -0.0318266791245678 0.0099115817334599 -0.00186749993289 0.010070116593466 0.0315222594912259 -0.005411390959565 0.0168685350964179 0.0156386718903797 -0.0135879522984307 0.0002362852697601 0.000120333055147 0.0061917763318692 0.0067525742109653 HG00118 EUR
21 0.0113064839606026 -0.0265151078667611 -0.0138229115528114 0.0192947926692836 -0.0084479868230976 -0.0055383142447158 -0.0235470952534389 0.0141796624176968 -0.0055412649666064 0.0218047960366394 -0.0184764328174207 0.0035143047452049 -0.0021040310103502 0.0226324984999951 0.0218130240752823 -0.0098628598989145 -0.0004542900154828 0.001992202852413 0.0073411229251966 0.0142248111615474 HG00119 EUR
22 0.0113486235157913 -0.0270992017011077 -0.013022559276879 0.0191302839296567 -0.0070901949022937 -0.0001346107869638 -0.0136847309525542 0.0065580880429708 -0.0004873777302301 0.0308916887430998 -0.0211405543390862 0.007658792781709 -0.0011242370063749 0.0248813136087403 0.0295820754815499 -0.0236028307529016 -0.0011919736274463 0.0050777967345739 0.0120901317565036 0.0094960399415975 HG00120 EUR
23 0.0115621897707196 -0.0266392979126606 -0.0125320353845056 0.018879412975988 -0.0006897791186393 -0.0092790845126263 -0.02436771681964 0.0040052250342099 -0.0027954035343252 -0.0155530705618667 0.0087197485280511 0.0073356974465752 -6.68965960940546e-05 0.0168598336689868 0.027591653485504 -0.0087349452667539 0.003965511312839 -0.000747057574811 0.0128983984829435 0.0055110203540449 HG00121 EUR
24 0.0114368833774993 -0.0270605354167547 -0.010985830576433 0.0165316762025214 0.0028478442257726 0.0055865930775986 0.0023257326418627 -0.0237161692273545 0.0069833573726688 -0.0011281744930894 0.0152293713740959 0.0184240673878746 -0.0045681110595421 0.0184679425929513 0.0124349642037048 -0.0079925985095391 0.0005640441862463 0.0038810596770716 -0.0031049831696878 0.0046280174192133 HG00122 EUR
25 0.0110711694743698 -0.0269219769041062 -0.0128285796128288 0.0179254312164555 -0.0081911434443465 -0.0032153048040281 -0.0206796514818549 0.0124547555386771 -0.0091755483865689 0.0285938631185656 -0.0219206315871312 0.0115081566657728 -0.0020071974419263 0.0222657670292741 0.0323895624158803 -0.0121640792960597 0.0051948087477914 0.0070924836785895 -0.0012064068483506 0.0129311786574993 HG00123 EUR
26 0.0115158170335128 -0.0263456926982327 -0.0135480583899399 0.0184081857645114 -0.0047377731491028 -0.011074501499962 -0.0256128383583378 0.0075400020285855 -0.0065423095900126 -0.0011671570728603 0.0014608388066206 -0.0098472415880791 -0.0037796909655743 0.0072988252538158 0.0292495282445947 -0.012951006812893 -0.0005710128195533 -0.0046030931913453 0.0095286940757934 0.0002866692698893 HG00125 EUR
27 0.0111985916470415 -0.0276334779585248 -0.0106336195104232 0.0177886220436287 0.0030019147407484 0.0062649488488677 0.0078259070651903 -0.0208918431825546 0.004754225259765 -0.0036966187222371 0.0077318408097527 0.0153502289262299 -0.002956132826337 0.0047614871413927 0.0154254423970981 -0.012724188434867 0.0035413690874921 0.001238515955978 -0.0043034225664597 0.0052615892475142 HG00126 EUR
28 0.0114616777205931 -0.0271140344993932 -0.0115475297916722 0.0166616918465748 0.0003440826281257 0.006293702083693 0.0076342323296103 -0.022397402782592 0.0068130039725126 0.0135105982683559 -0.0020072674451523 -0.0276535999856939 0.0112810624275874 0.0136671257942571 0.0276527513394245 -0.0082408095542822 -0.0001484031401949 -0.0076690437310249 0.0138447656276343 0.0017673096341134 HG00127 EUR
29 0.0111911616119661 -0.0270592371080823 -0.010974506479387 0.0171543057326861 0.0008009829599287 0.0045152233781488 0.0088031967231128 -0.0266450966677748 0.0075489998626642 0.0065420926108776 0.0126156515218179 0.0060368606670454 0.0002781927819451 0.012435513890352 0.0193136671907116 -0.0102371969754663 0.0018375179908301 0.0010547474587249 0.0029133717309629 0.0083372663400506 HG00128 EUR
30 0.0111812583650189 -0.0270010389498469 -0.0110957795425333 0.0165532549503615 0.0010775864995291 0.0084277872286982 0.0047866388114165 -0.0315371306359939 0.0088948523098831 0.0084521990817495 0.0096392974617872 0.0066522524707689 0.002462601129742 0.0171278811650045 0.0145861733825461 -0.0017040600051477 -0.0078430131510446 0.0027840972906876 0.0029609250429603 0.0051665851002268 HG00129 EUR
31 0.0110529920558291 -0.0267761035560963 -0.0105507357546054 0.0175990447029427 0.0011179567852019 0.0069565257539775 0.0107549492003724 -0.0266687215721149 0.0093997149805506 0.0038376141726202 0.0059805551897282 -0.0100918671028869 0.0025982584021598 0.0138989269821828 0.0136207535295652 0.0017464099025049 -0.0004718379414559 0.0059736276395824 0.0138018884241545 0.0044930085149747 HG00130 EUR
32 0.0112008151776997 -0.0264728416424682 -0.0133098324239406 0.0201343945856044 -0.0069741993350738 -0.0067918404957028 -0.0233204628712044 0.0214635334332864 -0.0065469037611204 0.0176329769407868 -0.0197054598817877 0.0024612414146016 -0.0088523956009511 0.0050214962306068 0.012200333562081 -0.0075857485698143 -0.0034659657227678 0.0024194842520483 0.0054684005791194 0.007438840205739 HG00131 EUR
33 0.0110341325823872 -0.0270170097731493 -0.0106462602403351 0.0176909298653266 0.0012386856243602 0.006903322611803 0.0082796976564387 -0.0215208823309519 0.0062532358182151 0.0089034699650741 0.0085024268214735 0.0061417930190025 0.0052461171820244 0.0183640729300218 0.0302431254703227 -0.0158939930238771 0.0033698756050704 0.0046279241676935 -0.0027848352056394 0.0055423814766001 HG00132 EUR
34 0.0110576858599613 -0.0267753266346179 -0.0127944741201489 0.0185748243163498 -0.0064000116482084 -0.0033974790469062 -0.0182923470053592 0.0163629291004054 -0.0042592643135189 0.0236889898564609 -0.0206396268230911 0.0102811869455183 -0.0029129225432232 0.0059541860588106 0.0266554096658515 -0.0134872726687024 0.0035005350612124 0.0045193940046864 0.0028769139159332 0.0123607701677398 HG00133 EUR
35 0.0115206844803743 -0.0262488654672608 -0.0133798415575769 0.0201636136459042 -0.0029381047263576 -0.0096145594645911 -0.0248447545984994 0.0082047574320325 -0.0057536669038421 -0.0024163946941507 -0.0005248814172159 -0.0099560787288701 -0.0025385017043417 0.0103119590538184 0.0152349990301631 -0.0094521722533322 -0.0047125408007577 -0.0040005129646094 0.0123132940677783 -0.0005296073940553 HG00136 EUR
36 0.011664253747804 -0.0263394437760964 -0.0129414176857586 0.0199103273409469 -0.0037730334852524 -0.0119378592891682 -0.0218082421909305 0.0099526586756506 -0.0046815331630884 -0.0055781728413715 0.0049062045684898 -0.003614164927197 -0.0064827646269041 0.0144045127885121 0.013036964310497 -0.0071090085727826 -5.28338329654727e-05 0.000741095547466 0.0104851543158416 0.0102492260913309 HG00137 EUR
37 0.0113899683322582 -0.0268277344334247 -0.0135935738941057 0.0201625676309021 -0.0042085508422466 -0.0096627670610947 -0.0221308040259993 0.011016019771314 -0.0054938244795594 -0.0111844020901377 0.0051229585783249 -0.002309284386272 -0.0042589055919136 0.0057686786352461 0.014566268806621 0.000210223899342 -0.0020698232797707 -0.0069328805918648 0.011624984839329 0.0012257116903042 HG00138 EUR
38 0.011380395789506 -0.0269032612053094 -0.0138258022056812 0.0203784646113873 0.0005482879467433 -0.007376275083201 -0.0191394140301696 0.011990869888082 -0.0034382325423081 -0.019556576964832 0.0136624950711782 0.0014690886923755 -0.0004437160291531 0.003417910878829 0.0232322687163476 -0.0043449369496808 -0.0025301933775273 -0.0001727955093337 0.0093839630691562 0.0002693461351268 HG00139 EUR
39 0.0115086050407907 -0.026451284252864 -0.0125914201522284 0.0195163905345342 0.0017623394985066 -0.008906178727839 -0.019453412932838 0.0037248233161097 -0.0032874139137379 -0.0213038968196587 0.0146112344177816 -0.0013020676672199 -0.0057661246475496 0.009891168204872 0.0241452627666727 -0.0123091644316043 0.0007549267847859 -0.0046838989621523 0.0075209528010108 0.0034697426699104 HG00140 EUR
40 0.011422057340807 -0.0274238908625285 -0.0114420369252618 0.0169130643371764 0.0050946834221465 0.006030762937464 0.0038807700503648 -0.027410412617212 0.0076680989374092 -0.0025838829967448 0.0119370357111249 0.0330959229358117 -0.0033021323881231 0.0153646471027736 0.0143359437157234 -0.0086586308050899 0.0023226436743514 0.0035869613089572 0.0006536188607607 0.000858176277633 HG00141 EUR
41 0.0112007350206158 -0.0268696874661861 -0.0112458633032375 0.0184549007334892 0.0013113745193849 0.0023242383344137 0.0044368792696402 -0.0216581752574271 0.000867745622882 0.0028822170748325 0.0063548130221997 0.0015373975070989 0.0107837227224449 0.0090603264005203 0.018684633776002 -0.0119293452150472 -0.0049149803521867 0.0031573498610155 -0.003700167071418 0.0048795512474029 HG00142 EUR
42 0.0108427880985218 -0.0271759192066594 -0.0109817832435162 0.0174200761454309 0.0022431348696329 0.0064936324667968 0.0055892006546498 -0.021473793181765 0.008892612075858 -0.0013591894953002 0.0115307975636499 0.0231559797731972 -0.0066390953028401 0.0102746497586527 0.0090269130244469 -0.0039999513887695 0.0027305379377128 0.0003046607209864 0.0039119943138326 0.0008141198345592 HG00143 EUR
43 0.011337269668709 -0.0265786485933312 -0.0128850900292901 0.0192802231792553 -0.0074683110906011 -0.0041576085731727 -0.0145327916922888 0.018572629260932 -0.0034989195974824 0.0256135479302198 -0.0204416193937571 0.0198708348051258 -0.0017533766818012 0.0194967873498285 0.0183809936621904 -0.0102700786535859 0.0078990144597856 0.0063688090707755 -0.0039069931509231 0.0136895584930825 HG00145 EUR
44 0.0115715526541732 -0.0267230940528276 -0.014021572657881 0.0202116598454343 -0.0049969854749188 -0.0071258814382865 -0.0186754391500091 0.0160733974212862 -0.0062349496675686 0.0192376237858561 -0.0240823698546961 0.0113510991202834 -0.003458509553482 0.0124634716544134 0.0161295793331552 -0.00563308798677 -0.0029460423847191 -0.0006661237235529 0.0102147221604274 0.0093551871610645 HG00146 EUR
45 0.0112152803808351 -0.0269202238612304 -0.0107145997569771 0.0174388890126805 0.0040010172426766 0.0048977538586221 0.0064071100280962 -0.0265464954356924 0.0093566543917588 -0.0025378970253775 0.0068254561872648 0.0209786735276328 -0.0082172051717086 0.0148917307470068 0.0223633964790593 -0.0068813439441201 0.0016078453353582 -0.002811794604612 0.0071850612589681 0.0016262305801762 HG00148 EUR
46 0.0110694682286565 -0.0274504044628001 -0.0124703859477149 0.0178510234848382 0.0031149270815605 0.0074953409009917 0.0062821263935686 -0.0278833463998952 0.0079720216240072 0.0065057541972545 0.0142775829820725 0.0162385040956451 0.0031386094677133 0.0096881671769113 0.0081871239134472 5.07348304835059e-05 0.0044225645729971 0.0076127046678598 -0.0005346149251182 0.0027870831527285 HG00149 EUR
47 0.0113109594471489 -0.0264988004171817 -0.0116844091262004 0.0169796495895336 -0.0008811935520986 0.0041500934715128 0.0016674128589556 -0.0213828974858588 0.0067237016956154 -0.0003388852879955 0.0047069700745072 0.0102165964369584 0.0039651460672372 0.0143791016342544 0.0247952628742272 -0.0116962644102119 -0.0057242724620523 0.0049192739915407 -0.0014616402519686 0.0003164303615913 HG00150 EUR
48 0.0113181822353649 -0.0264822154067317 -0.0111411759331897 0.017089614986654 0.0018082147786017 -0.0001017418016528 -0.0005464251554122 -0.0240487164983627 0.0036718175044125 -0.0089554550800704 0.0166850613491338 0.0063856005728411 -0.002129627783531 0.0087333557867079 0.0114160993245287 -0.0071784621784738 -0.0011143681536299 0.0035709361817327 0.0102633838668117 0.0023414868733716 HG00151 EUR
49 0.0115437422775501 -0.0272442993677984 -0.0141269566376236 0.02014221646867 -0.004794453177112 -0.0101978212995279 -0.0217497639274238 0.0113461335487136 -0.0056758549390487 -0.0031162537818187 0.0023623383774811 -0.0099796224596222 -0.0039331670672158 0.0131227070092198 0.0096414285767436 -0.0012347147227109 -0.0059374034144787 -0.0075562112984522 0.01438191303672 0.0012546550608985 HG00154 EUR
50 0.0116676054927011 -0.0265866597224318 -0.0139480974938768 0.0187670443698274 -0.0052501981874231 -0.0055992856353321 -0.0204390384998173 0.0147255522252648 -0.0054485281210697 0.0297335235024204 -0.0208953758201566 0.0086775258811748 -0.0059769993693903 0.0187808433481863 0.0173385952583126 -0.0072284776590229 -0.0009976355513548 0.0102416570231987 0.0063884465449877 0.0114952549162079 HG00155 EUR
51 0.0113067505624579 -0.0268558512394538 -0.0143384413264845 0.0207954791662231 -0.0081958935644182 -0.0046244350765495 -0.0220448221961456 0.0153345618737117 -0.0067012972321965 0.023515005625043 -0.0253226586611932 0.0019248173394473 -0.002857810898791 0.0137599678866187 0.0231660964273388 -0.0142486661549782 -0.0010124917427013 0.0064817086270121 -0.0036682428332195 0.0121409096342949 HG00157 EUR
52 0.0112372187625939 -0.026063612068198 -0.0144707527491454 0.0189612391268187 -0.0069842802686111 -0.0067352048430253 -0.0210303479570253 0.0205088414391286 -0.0072990428522846 0.0244116737876495 -0.0207045075567404 0.001361957134354 -0.0034292584443173 0.0115310390107916 0.0248688959726354 -0.0148973354460044 0.002134315378692 0.0031747974188292 0.0057472812650275 0.0090013992661417 HG00158 EUR
53 0.0113034565524115 -0.0266212864334687 -0.0139032279558208 0.0196475719072985 -0.0069242377789558 -0.0065059582041813 -0.0202145524694057 0.0194644614500194 -0.0079012149782779 0.0197035753372174 -0.0188924089006103 0.0094877976340801 -0.0066413862680224 0.0132667196058965 0.0262888095400738 -0.0068630834088768 -0.0001577473599557 0.0081882659287174 0.0079161358111963 0.0158102575967334 HG00159 EUR
54 0.0115471623948681 -0.0267492606391469 -0.0138011390911291 0.0197270434602324 -0.0056907440983575 -0.0014455607245674 -0.0165665344430077 0.0137927019529051 -0.0046420091650867 0.0257007335642759 -0.0172550729223934 0.0136464871444774 0.0025554705579377 0.0153837772464461 0.0195369610171279 -0.0109621866124638 0.0085264565332268 0.0119383704039915 -0.0046584190100874 0.0089073780094481 HG00160 EUR
55 0.0124753283493465 -0.0222230916477794 -0.0144776077282681 0.0164083899072544 -0.0112074190204495 -0.0012901349377371 -0.0730492615181863 -0.0539138568866186 -0.0038025018950621 -0.0042662997236956 -0.0011299911095883 -0.003980768755957 0.0053769187642328 -0.0087285446322048 -0.0316028300203013 0.0081101147185323 0.0023848451174256 -8.78069579430071e-05 0.0006396285462517 -0.0095202450139146 HG00171 EUR
56 0.0122736878844484 -0.0228016651419874 -0.0134565380789152 0.0154158315417112 -0.007550820234988 0.0016144152810491 -0.0569724424927409 -0.0683912486291057 0.0015407041514467 -0.0091673630487221 0.0044735648737612 -0.0093998244029867 0.0090986563676482 -0.0228174541373503 -0.0200523963532541 0.0069860498560486 -0.0037899411214946 0.002429255146737 -0.0148303172181017 -0.0052588119834614 HG00173 EUR
57 0.0119157787804102 -0.0241147226049722 -0.0149490926961085 0.0175405735127452 -0.0083953039789049 -0.0032622232351003 -0.055679849263467 -0.0374032008326225 -0.002998327915484 -0.0055435473401511 -0.0018416285245531 0.0043055400210867 0.0018272044368631 -0.0072273530393363 -0.0144495851692425 0.009463961057975 -0.0017331338005599 -0.0004169601455643 -0.0017102022148347 -0.006587378300142 HG00174 EUR
58 0.0118210807100581 -0.0224548240792931 -0.0135251902914527 0.0167357426155925 -0.0115279047408126 0.0026814150517199 -0.0638207661359543 -0.049828605688184 -0.0024213965865397 0.013176337359045 -0.0178042187370173 0.0265066696049419 -0.0110956719304272 -0.0129642966895779 -0.028462052006288 0.0121880802785031 0.0029829543209313 0.002848758085813 -0.0130314616970277 -0.0023266440767663 HG00176 EUR
59 0.0120423905408595 -0.021536708990422 -0.0127688523218394 0.0144877847559661 -0.0110870570564318 0.0021037260672426 -0.0577193081424707 -0.0656891881233129 -0.0003205081722629 -0.0074057549476952 0.0063197169493166 -0.0050796166940577 0.0089642191717792 -0.0178057180677425 -0.0274919456145712 0.0082067561801939 -0.0009670649871527 0.004393725610633 -0.0032473783880124 -0.0111508213893619 HG00177 EUR
60 0.0119851148141452 -0.0226254169437513 -0.0124367785382167 0.0168069562870184 -0.0063353770951087 0.0023714294469428 -0.051408285902896 -0.0573926947491118 0.0031760586047297 -0.0092939490971036 0.0051277233237845 0.0100321057450554 -0.0038283891168883 -0.0165358956812633 -0.0137167362701132 0.0105892437354215 0.0047869405485834 0.0035846346463996 -0.0064199530148823 -0.0035346391185411 HG00178 EUR
61 0.0118282310760277 -0.0223084626278588 -0.012825249706017 0.0156600739811994 -0.0090136873898612 0.000896305910962 -0.0538466026760097 -0.0616284612072929 -0.0012811956714037 -0.0086506480671228 0.0016413807947869 -0.0076644179986168 0.0062157247298026 -0.013443624243243 -0.0205504688349125 0.0015788902565108 -0.0043908422994923 0.0008495047812561 -0.003341066322431 -0.0001263455112857 HG00179 EUR
62 0.0120299377530821 -0.02216523613029 -0.0126121692852961 0.0161872696611803 -0.0066872856703732 0.0004950987272652 -0.0504935920924008 -0.0592483060611761 -0.0005933646115908 -0.0071745433270945 0.0003052626496643 -0.0088032491150895 0.009876220145826 -0.0094233495297183 -0.0151763272148351 -0.0008773521218832 0.0003748003797223 0.0002448857563822 -0.012077015886497 -0.006363741862258 HG00180 EUR
63 0.0109859778622501 -0.0232278794716411 -0.0108260061769598 0.0165756285104083 -0.0039547574735925 0.0053528108775694 -0.0304188149739216 -0.0440838062863609 0.0001492985338268 -0.0042481461740016 0.0060281091384541 0.0149519689352407 -0.0019416532136099 -0.0175403440877253 -0.0231927617234068 0.0049005322630193 0.007683678808783 -0.0001411723368658 -0.0006093966005941 -0.0101782630530432 HG00181 EUR
64 0.0117032676294719 -0.0220059533382429 -0.0130704670757953 0.0144910083727409 -0.0079599849132635 0.0015365519065619 -0.0573642119987304 -0.0628667903701006 -0.00017103239564 -0.0133201282150659 0.0057678513791416 -0.0070899356965707 0.0052233565711156 -0.0201369761082196 -0.0187037965593266 0.006189095904376 0.0028757017060393 -0.0011776414692601 -0.0121068300868905 -0.0072429079293872 HG00182 EUR
65 0.011888302868807 -0.0227209452568476 -0.0126380361160352 0.015980459809083 -0.0108650988042915 -9.04688245523506e-05 -0.0612832460973054 -0.0627978727022507 0.0003525809702541 -0.0056208171269484 0.0016542367620346 -0.0110761349640141 0.0059233439566992 -0.0240333745239873 -0.0133215852912091 0.0077505547118054 0.0027887556852918 0.0064721859226901 -0.0064751231976346 -0.0076782825597 HG00183 EUR
66 0.0118607464978849 -0.0224181372805193 -0.0118057087619324 0.0155000953039277 -0.0070155544184185 0.0032354407906883 -0.0568934867687898 -0.0700445466623519 -0.0008823044860462 -0.0027389087531627 0.0012208787647067 0.0097946048457794 0.0062092501875281 -0.0123697937745402 -0.0238614471989059 0.0063160094776681 -0.0009042170148558 0.000115665693057 -0.0091642963229465 -0.0009574198692959 HG00185 EUR
67 0.0120982146255152 -0.0225932678264904 -0.0136594590267164 0.0155646401661657 -0.0097387913602235 0.0002556825945255 -0.0657805738661911 -0.0616628975650077 -0.0015287987561305 0.0009606454166524 -0.0056160771857916 -0.0045005884939233 0.0062500559759279 -0.0259096757920215 -0.0258737585932816 0.0131017798899441 6.63328098050755e-06 0.0024106619943734 -0.0114541626204629 -0.0079466240524872 HG00186 EUR
68 0.0116893799224576 -0.0219180780872065 -0.0133365440751619 0.015387711576713 -0.0102484303034003 0.0033957924115466 -0.0639556481964957 -0.0679437287677847 -0.0014491799211301 -0.0066374027267244 0.0017080189562785 -0.0041295064877551 0.0066500905002958 -0.0226032167139801 -0.0276333200006523 0.0108536634967111 -0.0039935553511546 -0.0011821698710832 -0.0145016741675259 -0.0054595992890855 HG00187 EUR
